"","id","Response","key","percent_match","Scored","cue","cond","Finished","Progress","question","condition","dis","acc"
"4411","M53","mother","mother","1",1,"child","SF",TRUE,100,"Q437","Sans Forgetica","disfluent",1
"4412","M30","mother","mother","1",1,"child","SF",TRUE,100,"Q437","Sans Forgetica","disfluent",1
"4413","M12","play","mother","0",0,"child","SF",TRUE,100,"Q437","Sans Forgetica","disfluent",0
"4414","M57","mother","mother","1",1,"child","SF",TRUE,100,"Q437","Sans Forgetica","disfluent",1
"4415","M46","mother","mother","1",1,"child","SF",TRUE,100,"Q437","Sans Forgetica","disfluent",1
"4416","M27","parent","mother","0.5",0,"child","SF",TRUE,100,"Q437","Sans Forgetica","disfluent",0
"4417","M8","mother","mother","1",1,"child","SF",TRUE,100,"Q437","Sans Forgetica","disfluent",1
"4418","M28","mother","mother","1",1,"child","SF",TRUE,100,"Q437","Sans Forgetica","disfluent",1
"4419","M55","mother","mother","1",1,"child","SF",TRUE,100,"Q437","Sans Forgetica","disfluent",1
"4420","M42","worker","product","0.285714285714286",0,"factory","SF",TRUE,100,"Q438","Sans Forgetica","disfluent",0
"4421","M2","product","product","1",1,"factory","SF",TRUE,100,"Q438","Sans Forgetica","disfluent",1
"4422","M33","business","product","0.125",0,"factory","SF",TRUE,100,"Q438","Sans Forgetica","disfluent",0
"4423","M35","workers","product","0.428571428571429",0,"factory","SF",TRUE,100,"Q438","Sans Forgetica","disfluent",0
"4424","M26","work","product","0.285714285714286",0,"factory","SF",FALSE,99,"Q438","Sans Forgetica","disfluent",0
"4425","M17","plant","product","0.285714285714286",0,"factory","SF",TRUE,100,"Q438","Sans Forgetica","disfluent",0
"4426","M4","product","product","1",1,"factory","SF",TRUE,100,"Q438","Sans Forgetica","disfluent",1
"4427","M20","object","product","0.428571428571429",0,"factory","SF",TRUE,100,"Q438","Sans Forgetica","disfluent",0
"4428","M19","0","product","0",0,"factory","SF",TRUE,100,"Q438","Sans Forgetica","disfluent",0
"4429","M9","0","product","0",0,"factory","SF",TRUE,100,"Q438","Sans Forgetica","disfluent",0
"4430","M13","0","product","0",0,"factory","SF",TRUE,100,"Q438","Sans Forgetica","disfluent",0
"4431","M59","product","product","1",1,"factory","SF",TRUE,100,"Q438","Sans Forgetica","disfluent",1
"4432","M14","product","product","1",1,"factory","SF",TRUE,100,"Q438","Sans Forgetica","disfluent",1
"4433","M11","0","product","0",0,"factory","SF",TRUE,100,"Q438","Sans Forgetica","disfluent",0
"4434","M44","worker","product","0.285714285714286",0,"factory","SF",TRUE,100,"Q438","Sans Forgetica","disfluent",0
"4435","M3","machine","product","0.142857142857143",0,"factory","SF",TRUE,100,"Q438","Sans Forgetica","disfluent",0
"4436","M39","machine","product","0.142857142857143",0,"factory","SF",TRUE,100,"Q438","Sans Forgetica","disfluent",0
"4437","M52","product","product","1",1,"factory","SF",TRUE,100,"Q438","Sans Forgetica","disfluent",1
"4438","M36","place","product","0.285714285714286",0,"factory","SF",TRUE,100,"Q438","Sans Forgetica","disfluent",0
"4439","M21","engine","product","0",0,"factory","SF",TRUE,100,"Q438","Sans Forgetica","disfluent",0
"4440","M38","worker","product","0.285714285714286",0,"factory","SF",TRUE,100,"Q438","Sans Forgetica","disfluent",0
"4441","M7","product","product","1",1,"factory","SF",TRUE,100,"Q438","Sans Forgetica","disfluent",1
"4442","M40","product","product","1",1,"factory","SF",TRUE,100,"Q438","Sans Forgetica","disfluent",1
"4443","M48","machines","product","0.125",0,"factory","SF",TRUE,100,"Q438","Sans Forgetica","disfluent",0
"4444","M60","0","product","0",0,"factory","SF",TRUE,100,"Q438","Sans Forgetica","disfluent",0
"4445","M32","workers","product","0.428571428571429",0,"factory","SF",TRUE,100,"Q438","Sans Forgetica","disfluent",0
"4446","M54","product","product","1",1,"factory","SF",TRUE,100,"Q438","Sans Forgetica","disfluent",1
"4447","M16","make","product","0",0,"factory","SF",TRUE,100,"Q438","Sans Forgetica","disfluent",0
"4448","M18","industry","product","0.5",0,"factory","SF",TRUE,100,"Q438","Sans Forgetica","disfluent",0
"4449","M37","product","product","1",1,"factory","SF",TRUE,100,"Q438","Sans Forgetica","disfluent",1
"4450","M41","outlet","product","0.428571428571429",0,"factory","SF",TRUE,100,"Q438","Sans Forgetica","disfluent",0
"4451","M23","worker","product","0.285714285714286",0,"factory","SF",TRUE,100,"Q438","Sans Forgetica","disfluent",0
"4452","M56","0","product","0",0,"factory","SF",TRUE,100,"Q438","Sans Forgetica","disfluent",0
"4453","M58","unsure","product","0.285714285714286",0,"factory","SF",TRUE,100,"Q438","Sans Forgetica","disfluent",0
"4454","M6","building","product","0.25",0,"factory","SF",TRUE,100,"Q438","Sans Forgetica","disfluent",0
"4455","M34","machine","product","0.142857142857143",0,"factory","SF",TRUE,100,"Q438","Sans Forgetica","disfluent",0
"4456","M10","worker","product","0.285714285714286",0,"factory","SF",TRUE,100,"Q438","Sans Forgetica","disfluent",0
"4457","M51","product","product","1",1,"factory","SF",TRUE,100,"Q438","Sans Forgetica","disfluent",1
"4458","M50","product","product","1",1,"factory","SF",TRUE,100,"Q438","Sans Forgetica","disfluent",1
"4459","M31","0","product","0",0,"factory","SF",TRUE,100,"Q438","Sans Forgetica","disfluent",0
"4460","M5","product","product","1",1,"factory","SF",TRUE,100,"Q438","Sans Forgetica","disfluent",1
"4461","M45","engine","product","0",0,"factory","SF",TRUE,100,"Q438","Sans Forgetica","disfluent",0
"4462","M25","product","product","1",1,"factory","SF",TRUE,100,"Q438","Sans Forgetica","disfluent",1
"4463","M49","0","product","0",0,"factory","SF",TRUE,100,"Q438","Sans Forgetica","disfluent",0
"4464","M22","machine","product","0.142857142857143",0,"factory","SF",TRUE,100,"Q438","Sans Forgetica","disfluent",0
"4465","M24","machine","product","0.142857142857143",0,"factory","SF",TRUE,100,"Q438","Sans Forgetica","disfluent",0
"4466","M43","0","product","0",0,"factory","SF",TRUE,100,"Q438","Sans Forgetica","disfluent",0
"4467","M47","worker","product","0.285714285714286",0,"factory","SF",TRUE,100,"Q438","Sans Forgetica","disfluent",0
"4468","M29","product","product","1",1,"factory","SF",TRUE,100,"Q438","Sans Forgetica","disfluent",1
"4469","M53","product","product","1",1,"factory","SF",TRUE,100,"Q438","Sans Forgetica","disfluent",1
"4470","M30","product","product","1",1,"factory","SF",TRUE,100,"Q438","Sans Forgetica","disfluent",1
"4471","M12","reset","product","0.285714285714286",0,"factory","SF",TRUE,100,"Q438","Sans Forgetica","disfluent",0
"4472","M57","products","product","0.875",1,"factory","SF",TRUE,100,"Q438","Sans Forgetica","disfluent",0
"4473","M46","product","product","1",1,"factory","SF",TRUE,100,"Q438","Sans Forgetica","disfluent",1
"4474","M27","table","product","0.142857142857143",0,"factory","SF",TRUE,100,"Q438","Sans Forgetica","disfluent",0
"4475","M8","product","product","1",1,"factory","SF",TRUE,100,"Q438","Sans Forgetica","disfluent",1
"4476","M28","0","product","0",0,"factory","SF",TRUE,100,"Q438","Sans Forgetica","disfluent",0
"4477","M55","worker","product","0.285714285714286",0,"factory","SF",TRUE,100,"Q438","Sans Forgetica","disfluent",0
"4478","M42","0","meeting","0",0,"group","SF",TRUE,100,"Q439","Sans Forgetica","disfluent",0
"4479","M2","people","meeting","0.142857142857143",0,"group","SF",TRUE,100,"Q439","Sans Forgetica","disfluent",0
"4480","M33","0","meeting","0",0,"group","SF",TRUE,100,"Q439","Sans Forgetica","disfluent",0
"4481","M35","meeting","meeting","1",1,"group","SF",TRUE,100,"Q439","Sans Forgetica","disfluent",1
"4482","M26","0","meeting","0",0,"group","SF",FALSE,99,"Q439","Sans Forgetica","disfluent",0
"4483","M17","assemble","meeting","0.25",0,"group","SF",TRUE,100,"Q439","Sans Forgetica","disfluent",0
"4484","M4","meeting","meeting","1",1,"group","SF",TRUE,100,"Q439","Sans Forgetica","disfluent",1
"4485","M20","meeting","meeting","1",1,"group","SF",TRUE,100,"Q439","Sans Forgetica","disfluent",1
"4486","M19","0","meeting","0",0,"group","SF",TRUE,100,"Q439","Sans Forgetica","disfluent",0
"4487","M9","0","meeting","0",0,"group","SF",TRUE,100,"Q439","Sans Forgetica","disfluent",0
"4488","M13","0","meeting","0",0,"group","SF",TRUE,100,"Q439","Sans Forgetica","disfluent",0
"4489","M59","party","meeting","0.142857142857143",0,"group","SF",TRUE,100,"Q439","Sans Forgetica","disfluent",0
"4490","M14","solo","meeting","0",0,"group","SF",TRUE,100,"Q439","Sans Forgetica","disfluent",0
"4491","M11","0","meeting","0",0,"group","SF",TRUE,100,"Q439","Sans Forgetica","disfluent",0
"4492","M44","people","meeting","0.142857142857143",0,"group","SF",TRUE,100,"Q439","Sans Forgetica","disfluent",0
"4493","M3","people","meeting","0.142857142857143",0,"group","SF",TRUE,100,"Q439","Sans Forgetica","disfluent",0
"4494","M39","work","meeting","0",0,"group","SF",TRUE,100,"Q439","Sans Forgetica","disfluent",0
"4495","M52","swarm","meeting","0.142857142857143",0,"group","SF",TRUE,100,"Q439","Sans Forgetica","disfluent",0
"4496","M36","meeting","meeting","1",1,"group","SF",TRUE,100,"Q439","Sans Forgetica","disfluent",1
"4497","M21","meeting","meeting","1",1,"group","SF",TRUE,100,"Q439","Sans Forgetica","disfluent",1
"4498","M38","individual","meeting","0.4",0,"group","SF",TRUE,100,"Q439","Sans Forgetica","disfluent",0
"4499","M7","people","meeting","0.142857142857143",0,"group","SF",TRUE,100,"Q439","Sans Forgetica","disfluent",0
"4500","M40","0","meeting","0",0,"group","SF",TRUE,100,"Q439","Sans Forgetica","disfluent",0
"4501","M48","meeting","meeting","1",1,"group","SF",TRUE,100,"Q439","Sans Forgetica","disfluent",1
"4502","M60","meeting","meeting","1",1,"group","SF",TRUE,100,"Q439","Sans Forgetica","disfluent",1
"4503","M32","people","meeting","0.142857142857143",0,"group","SF",TRUE,100,"Q439","Sans Forgetica","disfluent",0
"4504","M54","project","meeting","0.285714285714286",0,"group","SF",TRUE,100,"Q439","Sans Forgetica","disfluent",0
"4505","M16","meeting","meeting","1",1,"group","SF",TRUE,100,"Q439","Sans Forgetica","disfluent",1
"4506","M18","member","meeting","0.285714285714286",0,"group","SF",TRUE,100,"Q439","Sans Forgetica","disfluent",0
"4507","M37","together","meeting","0.625",0,"group","SF",TRUE,100,"Q439","Sans Forgetica","disfluent",0
"4508","M41","0","meeting","0",0,"group","SF",TRUE,100,"Q439","Sans Forgetica","disfluent",0
"4509","M23","task","meeting","0.142857142857143",0,"group","SF",TRUE,100,"Q439","Sans Forgetica","disfluent",0
"4510","M56","0","meeting","0",0,"group","SF",TRUE,100,"Q439","Sans Forgetica","disfluent",0
"4511","M58","project","meeting","0.285714285714286",0,"group","SF",TRUE,100,"Q439","Sans Forgetica","disfluent",0
"4512","M6","people","meeting","0.142857142857143",0,"group","SF",TRUE,100,"Q439","Sans Forgetica","disfluent",0
"4513","M34","meeting","meeting","1",1,"group","SF",TRUE,100,"Q439","Sans Forgetica","disfluent",1
"4514","M10","clan","meeting","0.142857142857143",0,"group","SF",TRUE,100,"Q439","Sans Forgetica","disfluent",0
"4515","M51","meeting","meeting","1",1,"group","SF",TRUE,100,"Q439","Sans Forgetica","disfluent",1
"4516","M50","people","meeting","0.142857142857143",0,"group","SF",TRUE,100,"Q439","Sans Forgetica","disfluent",0
"4517","M31","date","meeting","0.285714285714286",0,"group","SF",TRUE,100,"Q439","Sans Forgetica","disfluent",0
"4518","M5","meeting","meeting","1",1,"group","SF",TRUE,100,"Q439","Sans Forgetica","disfluent",1
"4519","M45","crowd","meeting","0",0,"group","SF",TRUE,100,"Q439","Sans Forgetica","disfluent",0
"4520","M25","single","meeting","0.571428571428571",0,"group","SF",TRUE,100,"Q439","Sans Forgetica","disfluent",0
"4521","M49","0","meeting","0",0,"group","SF",TRUE,100,"Q439","Sans Forgetica","disfluent",0
"4522","M22","0","meeting","0",0,"group","SF",TRUE,100,"Q439","Sans Forgetica","disfluent",0
"4523","M24","council","meeting","0.285714285714286",0,"group","SF",TRUE,100,"Q439","Sans Forgetica","disfluent",0
"4524","M43","0","meeting","0",0,"group","SF",TRUE,100,"Q439","Sans Forgetica","disfluent",0
"4525","M47","project","meeting","0.285714285714286",0,"group","SF",TRUE,100,"Q439","Sans Forgetica","disfluent",0
"4526","M29","meeting","meeting","1",1,"group","SF",TRUE,100,"Q439","Sans Forgetica","disfluent",1
"4527","M53","friend","meeting","0.428571428571429",0,"group","SF",TRUE,100,"Q439","Sans Forgetica","disfluent",0
"4528","M30","individual","meeting","0.4",0,"group","SF",TRUE,100,"Q439","Sans Forgetica","disfluent",0
"4529","M12","nation","meeting","0.428571428571429",0,"group","SF",TRUE,100,"Q439","Sans Forgetica","disfluent",0
"4530","M57","meeting","meeting","1",1,"group","SF",TRUE,100,"Q439","Sans Forgetica","disfluent",1
"4531","M46","meeting","meeting","1",1,"group","SF",TRUE,100,"Q439","Sans Forgetica","disfluent",1
"4532","M27","0","meeting","0",0,"group","SF",TRUE,100,"Q439","Sans Forgetica","disfluent",0
"4533","M8","world","meeting","0",0,"group","SF",TRUE,100,"Q439","Sans Forgetica","disfluent",0
"4534","M28","0","meeting","0",0,"group","SF",TRUE,100,"Q439","Sans Forgetica","disfluent",0
"4535","M55","people","meeting","0.142857142857143",0,"group","SF",TRUE,100,"Q439","Sans Forgetica","disfluent",0
"4536","M42","foreign","foreign","1",1,"native","SF",TRUE,100,"Q440","Sans Forgetica","disfluent",1
"4537","M2","country","foreign","0.428571428571429",0,"native","SF",TRUE,100,"Q440","Sans Forgetica","disfluent",0
"4538","M33","foreign","foreign","1",1,"native","SF",TRUE,100,"Q440","Sans Forgetica","disfluent",1
"4539","M35","0","foreign","0",0,"native","SF",TRUE,100,"Q440","Sans Forgetica","disfluent",0
"4540","M26","0","foreign","0",0,"native","SF",FALSE,99,"Q440","Sans Forgetica","disfluent",0
"4541","M17","mother","foreign","0.428571428571429",0,"native","SF",TRUE,100,"Q440","Sans Forgetica","disfluent",0
"4542","M4","national","foreign","0.5",0,"native","SF",TRUE,100,"Q440","Sans Forgetica","disfluent",0
"4543","M20","0","foreign","0",0,"native","SF",TRUE,100,"Q440","Sans Forgetica","disfluent",0
"4544","M19","foreign","foreign","1",1,"native","SF",TRUE,100,"Q440","Sans Forgetica","disfluent",1
"4545","M9","0","foreign","0",0,"native","SF",TRUE,100,"Q440","Sans Forgetica","disfluent",0
"4546","M13","0","foreign","0",0,"native","SF",TRUE,100,"Q440","Sans Forgetica","disfluent",0
"4547","M59","foreign","foreign","1",1,"native","SF",TRUE,100,"Q440","Sans Forgetica","disfluent",1
"4548","M14","foreign","foreign","1",1,"native","SF",TRUE,100,"Q440","Sans Forgetica","disfluent",1
"4549","M11","local","foreign","0.142857142857143",0,"native","SF",TRUE,100,"Q440","Sans Forgetica","disfluent",0
"4550","M44","state","foreign","0.142857142857143",0,"native","SF",TRUE,100,"Q440","Sans Forgetica","disfluent",0
"4551","M3","local","foreign","0.142857142857143",0,"native","SF",TRUE,100,"Q440","Sans Forgetica","disfluent",0
"4552","M39","indian","foreign","0.285714285714286",0,"native","SF",TRUE,100,"Q440","Sans Forgetica","disfluent",0
"4553","M52","foreign","foreign","1",1,"native","SF",TRUE,100,"Q440","Sans Forgetica","disfluent",1
"4554","M36","0","foreign","0",0,"native","SF",TRUE,100,"Q440","Sans Forgetica","disfluent",0
"4555","M21","0","foreign","0",0,"native","SF",TRUE,100,"Q440","Sans Forgetica","disfluent",0
"4556","M38","flower","foreign","0.571428571428571",0,"native","SF",TRUE,100,"Q440","Sans Forgetica","disfluent",0
"4557","M7","foreign","foreign","1",1,"native","SF",TRUE,100,"Q440","Sans Forgetica","disfluent",1
"4558","M40","0","foreign","0",0,"native","SF",TRUE,100,"Q440","Sans Forgetica","disfluent",0
"4559","M48","foreign","foreign","1",1,"native","SF",TRUE,100,"Q440","Sans Forgetica","disfluent",1
"4560","M60","foreign","foreign","1",1,"native","SF",TRUE,100,"Q440","Sans Forgetica","disfluent",1
"4561","M32","american","foreign","0.375",0,"native","SF",TRUE,100,"Q440","Sans Forgetica","disfluent",0
"4562","M54","country","foreign","0.428571428571429",0,"native","SF",TRUE,100,"Q440","Sans Forgetica","disfluent",0
"4563","M16","state","foreign","0.142857142857143",0,"native","SF",TRUE,100,"Q440","Sans Forgetica","disfluent",0
"4564","M18","local","foreign","0.142857142857143",0,"native","SF",TRUE,100,"Q440","Sans Forgetica","disfluent",0
"4565","M37","language","foreign","0.375",0,"native","SF",TRUE,100,"Q440","Sans Forgetica","disfluent",0
"4566","M41","foreign","foreign","1",1,"native","SF",TRUE,100,"Q440","Sans Forgetica","disfluent",1
"4567","M23","indian","foreign","0.285714285714286",0,"native","SF",TRUE,100,"Q440","Sans Forgetica","disfluent",0
"4568","M56","0","foreign","0",0,"native","SF",TRUE,100,"Q440","Sans Forgetica","disfluent",0
"4569","M58","speaker","foreign","0.428571428571429",0,"native","SF",TRUE,100,"Q440","Sans Forgetica","disfluent",0
"4570","M6","country","foreign","0.428571428571429",0,"native","SF",TRUE,100,"Q440","Sans Forgetica","disfluent",0
"4571","M34","foreign","foreign","1",1,"native","SF",TRUE,100,"Q440","Sans Forgetica","disfluent",1
"4572","M10","local","foreign","0.142857142857143",0,"native","SF",TRUE,100,"Q440","Sans Forgetica","disfluent",0
"4573","M51","0","foreign","0",0,"native","SF",TRUE,100,"Q440","Sans Forgetica","disfluent",0
"4574","M50","0","foreign","0",0,"native","SF",TRUE,100,"Q440","Sans Forgetica","disfluent",0
"4575","M31","american","foreign","0.375",0,"native","SF",TRUE,100,"Q440","Sans Forgetica","disfluent",0
"4576","M5","foreign","foreign","1",1,"native","SF",TRUE,100,"Q440","Sans Forgetica","disfluent",1
"4577","M45","foreign","foreign","1",1,"native","SF",TRUE,100,"Q440","Sans Forgetica","disfluent",1
"4578","M25","unative","foreign","0.428571428571429",0,"native","SF",TRUE,100,"Q440","Sans Forgetica","disfluent",0
"4579","M49","foregin","foreign","1",1,"native","SF",TRUE,100,"Q440","Sans Forgetica","disfluent",0
"4580","M22","0","foreign","0",0,"native","SF",TRUE,100,"Q440","Sans Forgetica","disfluent",0
"4581","M24","speaker","foreign","0.428571428571429",0,"native","SF",TRUE,100,"Q440","Sans Forgetica","disfluent",0
"4582","M43","0","foreign","0",0,"native","SF",TRUE,100,"Q440","Sans Forgetica","disfluent",0
"4583","M47","0","foreign","0",0,"native","SF",TRUE,100,"Q440","Sans Forgetica","disfluent",0
"4584","M29","0","foreign","0",0,"native","SF",TRUE,100,"Q440","Sans Forgetica","disfluent",0
"4585","M53","foreign","foreign","1",1,"native","SF",TRUE,100,"Q440","Sans Forgetica","disfluent",1
"4586","M30","foreign","foreign","1",1,"native","SF",TRUE,100,"Q440","Sans Forgetica","disfluent",1
"4587","M12","people","foreign","0.285714285714286",0,"native","SF",TRUE,100,"Q440","Sans Forgetica","disfluent",0
"4588","M57","state","foreign","0.142857142857143",0,"native","SF",TRUE,100,"Q440","Sans Forgetica","disfluent",0
"4589","M46","foreign","foreign","1",1,"native","SF",TRUE,100,"Q440","Sans Forgetica","disfluent",1
"4590","M27","foreign","foreign","1",1,"native","SF",TRUE,100,"Q440","Sans Forgetica","disfluent",1
"4591","M8","american","foreign","0.375",0,"native","SF",TRUE,100,"Q440","Sans Forgetica","disfluent",0
"4592","M28","0","foreign","0",0,"native","SF",TRUE,100,"Q440","Sans Forgetica","disfluent",0
"4593","M55","american","foreign","0.375",0,"native","SF",TRUE,100,"Q440","Sans Forgetica","disfluent",0
"4594","M42","thing","symbol","0",0,"object","SF",TRUE,100,"Q441","Sans Forgetica","disfluent",0
"4595","M2","product","symbol","0.142857142857143",0,"object","SF",TRUE,100,"Q441","Sans Forgetica","disfluent",0
"4596","M33","0","symbol","0",0,"object","SF",TRUE,100,"Q441","Sans Forgetica","disfluent",0
"4597","M35","0","symbol","0",0,"object","SF",TRUE,100,"Q441","Sans Forgetica","disfluent",0
"4598","M26","0","symbol","0",0,"object","SF",FALSE,99,"Q441","Sans Forgetica","disfluent",0
"4599","M17","thing","symbol","0",0,"object","SF",TRUE,100,"Q441","Sans Forgetica","disfluent",0
"4600","M4","symbol","symbol","1",1,"object","SF",TRUE,100,"Q441","Sans Forgetica","disfluent",1
"4601","M20","0","symbol","0",0,"object","SF",TRUE,100,"Q441","Sans Forgetica","disfluent",0
"4602","M19","0","symbol","0",0,"object","SF",TRUE,100,"Q441","Sans Forgetica","disfluent",0
"4603","M9","0","symbol","0",0,"object","SF",TRUE,100,"Q441","Sans Forgetica","disfluent",0
"4604","M13","0","symbol","0",0,"object","SF",TRUE,100,"Q441","Sans Forgetica","disfluent",0
"4605","M59","0","symbol","0",0,"object","SF",TRUE,100,"Q441","Sans Forgetica","disfluent",0
"4606","M14","tool","symbol","0.333333333333333",0,"object","SF",TRUE,100,"Q441","Sans Forgetica","disfluent",0
"4607","M11","0","symbol","0",0,"object","SF",TRUE,100,"Q441","Sans Forgetica","disfluent",0
"4608","M44","card","symbol","0",0,"object","SF",TRUE,100,"Q441","Sans Forgetica","disfluent",0
"4609","M3","thing","symbol","0",0,"object","SF",TRUE,100,"Q441","Sans Forgetica","disfluent",0
"4610","M39","round","symbol","0.166666666666667",0,"object","SF",TRUE,100,"Q441","Sans Forgetica","disfluent",0
"4611","M52","subject","symbol","0.285714285714286",0,"object","SF",TRUE,100,"Q441","Sans Forgetica","disfluent",0
"4612","M36","thing","symbol","0",0,"object","SF",TRUE,100,"Q441","Sans Forgetica","disfluent",0
"4613","M21","table","symbol","0.333333333333333",0,"object","SF",TRUE,100,"Q441","Sans Forgetica","disfluent",0
"4614","M38","i","symbol","0",0,"object","SF",TRUE,100,"Q441","Sans Forgetica","disfluent",0
"4615","M38","don't","symbol","0.166666666666667",0,"object","SF",TRUE,100,"Q441","Sans Forgetica","disfluent",0
"4616","M38","know","symbol","0.166666666666667",0,"object","SF",TRUE,100,"Q441","Sans Forgetica","disfluent",0
"4617","M7","symbol","symbol","1",1,"object","SF",TRUE,100,"Q441","Sans Forgetica","disfluent",1
"4618","M40","0","symbol","0",0,"object","SF",TRUE,100,"Q441","Sans Forgetica","disfluent",0
"4619","M48","machine","symbol","0.142857142857143",0,"object","SF",TRUE,100,"Q441","Sans Forgetica","disfluent",0
"4620","M60","symbol","symbol","1",1,"object","SF",TRUE,100,"Q441","Sans Forgetica","disfluent",1
"4621","M32","person","symbol","0.333333333333333",0,"object","SF",TRUE,100,"Q441","Sans Forgetica","disfluent",0
"4622","M54","0","symbol","0",0,"object","SF",TRUE,100,"Q441","Sans Forgetica","disfluent",0
"4623","M16","symbol","symbol","1",1,"object","SF",TRUE,100,"Q441","Sans Forgetica","disfluent",1
"4624","M18","thing","symbol","0",0,"object","SF",TRUE,100,"Q441","Sans Forgetica","disfluent",0
"4625","M37","thing","symbol","0",0,"object","SF",TRUE,100,"Q441","Sans Forgetica","disfluent",0
"4626","M41","0","symbol","0",0,"object","SF",TRUE,100,"Q441","Sans Forgetica","disfluent",0
"4627","M23","thing","symbol","0",0,"object","SF",TRUE,100,"Q441","Sans Forgetica","disfluent",0
"4628","M56","0","symbol","0",0,"object","SF",TRUE,100,"Q441","Sans Forgetica","disfluent",0
"4629","M58","unknown","symbol","0.142857142857143",0,"object","SF",TRUE,100,"Q441","Sans Forgetica","disfluent",0
"4630","M6","0","symbol","0",0,"object","SF",TRUE,100,"Q441","Sans Forgetica","disfluent",0
"4631","M34","0","symbol","0",0,"object","SF",TRUE,100,"Q441","Sans Forgetica","disfluent",0
"4632","M10","thing","symbol","0",0,"object","SF",TRUE,100,"Q441","Sans Forgetica","disfluent",0
"4633","M51","0","symbol","0",0,"object","SF",TRUE,100,"Q441","Sans Forgetica","disfluent",0
"4634","M50","symbol","symbol","1",1,"object","SF",TRUE,100,"Q441","Sans Forgetica","disfluent",1
"4635","M31","0","symbol","0",0,"object","SF",TRUE,100,"Q441","Sans Forgetica","disfluent",0
"4636","M5","symbol","symbol","1",1,"object","SF",TRUE,100,"Q441","Sans Forgetica","disfluent",1
"4637","M45","0","symbol","0",0,"object","SF",TRUE,100,"Q441","Sans Forgetica","disfluent",0
"4638","M25","simbol","symbol","0.833333333333333",1,"object","SF",TRUE,100,"Q441","Sans Forgetica","disfluent",0
"4639","M49","0","symbol","0",0,"object","SF",TRUE,100,"Q441","Sans Forgetica","disfluent",0
"4640","M22","0","symbol","0",0,"object","SF",TRUE,100,"Q441","Sans Forgetica","disfluent",0
"4641","M24","0","symbol","0",0,"object","SF",TRUE,100,"Q441","Sans Forgetica","disfluent",0
"4642","M43","0","symbol","0",0,"object","SF",TRUE,100,"Q441","Sans Forgetica","disfluent",0
"4643","M47","0","symbol","0",0,"object","SF",TRUE,100,"Q441","Sans Forgetica","disfluent",0
"4644","M29","picture","symbol","0",0,"object","SF",TRUE,100,"Q441","Sans Forgetica","disfluent",0
"4645","M53","symbol","symbol","1",1,"object","SF",TRUE,100,"Q441","Sans Forgetica","disfluent",1
"4646","M30","subject","symbol","0.285714285714286",0,"object","SF",TRUE,100,"Q441","Sans Forgetica","disfluent",0
"4647","M12","people","symbol","0.333333333333333",0,"object","SF",TRUE,100,"Q441","Sans Forgetica","disfluent",0
"4648","M57","symbol","symbol","1",1,"object","SF",TRUE,100,"Q441","Sans Forgetica","disfluent",1
"4649","M46","symbol","symbol","1",1,"object","SF",TRUE,100,"Q441","Sans Forgetica","disfluent",1
"4650","M27","thing","symbol","0",0,"object","SF",TRUE,100,"Q441","Sans Forgetica","disfluent",0
"4651","M8","symbols","symbol","0.857142857142857",1,"object","SF",TRUE,100,"Q441","Sans Forgetica","disfluent",0
"4652","M28","0","symbol","0",0,"object","SF",TRUE,100,"Q441","Sans Forgetica","disfluent",0
"4653","M55","item","symbol","0.166666666666667",0,"object","SF",TRUE,100,"Q441","Sans Forgetica","disfluent",0
"4654","M42","world","world","1",1,"people","SF",TRUE,100,"Q442","Sans Forgetica","disfluent",1
"4655","M2","put","world","0",0,"people","SF",TRUE,100,"Q442","Sans Forgetica","disfluent",0
"4656","M33","place","world","0.2",0,"people","SF",TRUE,100,"Q442","Sans Forgetica","disfluent",0
"4657","M35","0","world","0",0,"people","SF",TRUE,100,"Q442","Sans Forgetica","disfluent",0
"4658","M26","0","world","0",0,"people","SF",FALSE,99,"Q442","Sans Forgetica","disfluent",0
"4659","M17","mankind","world","0",0,"people","SF",TRUE,100,"Q442","Sans Forgetica","disfluent",0
"4660","M4","world","world","1",1,"people","SF",TRUE,100,"Q442","Sans Forgetica","disfluent",1
"4661","M20","0","world","0",0,"people","SF",TRUE,100,"Q442","Sans Forgetica","disfluent",0
"4662","M19","0","world","0",0,"people","SF",TRUE,100,"Q442","Sans Forgetica","disfluent",0
"4663","M9","0","world","0",0,"people","SF",TRUE,100,"Q442","Sans Forgetica","disfluent",0
"4664","M13","0","world","0",0,"people","SF",TRUE,100,"Q442","Sans Forgetica","disfluent",0
"4665","M59","0","world","0",0,"people","SF",TRUE,100,"Q442","Sans Forgetica","disfluent",0
"4666","M14","person","world","0.333333333333333",0,"people","SF",TRUE,100,"Q442","Sans Forgetica","disfluent",0
"4667","M11","0","world","0",0,"people","SF",TRUE,100,"Q442","Sans Forgetica","disfluent",0
"4668","M44","group","world","0.4",0,"people","SF",TRUE,100,"Q442","Sans Forgetica","disfluent",0
"4669","M3","person","world","0.333333333333333",0,"people","SF",TRUE,100,"Q442","Sans Forgetica","disfluent",0
"4670","M39","place","world","0.2",0,"people","SF",TRUE,100,"Q442","Sans Forgetica","disfluent",0
"4671","M52","human","world","0",0,"people","SF",TRUE,100,"Q442","Sans Forgetica","disfluent",0
"4672","M36","human","world","0",0,"people","SF",TRUE,100,"Q442","Sans Forgetica","disfluent",0
