"","ResponseId","Finished","Progress","FL_149_DO","question","response"
"329","R_XHsvcGHN56hk2Rj",TRUE,100,"Passage","Q192","Ground water"
"330","R_26gWgRsHaP60jZN",TRUE,100,"Normal","Q192","Ground water"
"331","R_27r0xXcfFFIOtsm",TRUE,100,"Normal","Q192","Ground water"
"332","R_1dfRmGUzKJMyICn",TRUE,100,"Passage","Q192","Ground water"
"333","R_T8bpwk73iLlt8rL",TRUE,100,"Normal","Q192","Ground water"
"334","R_1dbEZIk4gYpi1j4",TRUE,100,"Passage","Q192","Ground water"
"335","R_0cDAFoyUZ8xU5Il",TRUE,100,"Passage","Q192","Ground water"
"336","R_1r19di9SzoCwviq",TRUE,100,"Highlight","Q192","Ground water"
"337","R_3HjotYmeBe1aZae",TRUE,100,"Highlight","Q192","Ground water"
"338","R_3j86z7Yetcwgi7h",TRUE,100,"Normal","Q192","Ground water"
"339","R_1FsqKed6i3exEn9",TRUE,100,"Normal","Q192","Ground water"
"340","R_wRAx32lgW7fBya5",TRUE,100,"Highlight","Q192","Ground water"
"341","R_1Kf2sLOQgDQi0Np",TRUE,100,"Passage","Q192","Ground water"
"342","R_3PFvGNmuimyXpqM",TRUE,100,"Normal","Q192","Ground water"
"343","R_3nrpKF8EX6QfM9q",TRUE,100,"Passage","Q192","Ground water"
"344","R_2QRPpHZr70cjTCu",TRUE,100,"Highlight","Q192","Ground water"
"345","R_2ElRv8lWPp8ZwBh",TRUE,100,"Highlight","Q192","Ground water"
"346","R_qEfhQoDUiLkIczT",TRUE,100,"Passage","Q192","Ground water"
"347","R_CdKWGfH2C9f0qYx",TRUE,100,"Normal","Q192","Ground water"
"348","R_2aeM7u3WkyzzpAd",TRUE,100,"Highlight","Q192","Ground water"
"349","R_25AtJsS9F9gf9Il",TRUE,100,"Normal","Q192","Ground water"
"350","R_2qaNDQO8FxahZjP",TRUE,100,"Normal","Q192","Climate change"
"351","R_3gZWlaOLYttQXTT",TRUE,100,"Passage","Q192","Ground water"
"352","R_3n0Frr1N5an9CRR",TRUE,100,"Passage","Q192","Ground water"
"353","R_2aOD2vis41J4xgK",TRUE,100,"Normal","Q192","Ground water"
"354","R_0T9G9M78fmSfz3P",TRUE,100,"Highlight","Q192","Ground water"
"355","R_3LaUBELvoC38Bj2",TRUE,100,"Normal","Q192","Ground water"
"356","R_27PQv3aKRwjXDzO",TRUE,100,"Passage","Q192","Ground water"
"357","R_3fxG3hjXK4rCsKa",TRUE,100,"Highlight","Q192","Ground water"
"358","R_W21US4FUsuZLgY1",TRUE,100,"Passage","Q192","Ground water"
"359","R_3qL2WIz0qYNwsBf",TRUE,100,"Normal","Q192","Ground water"
"360","R_1IYR3IPUnfyVRKQ",TRUE,100,"Passage","Q192","Ground water"
"361","R_Twrz7ssvwffiysh",TRUE,100,"Normal","Q192","Ground water"
"362","R_PHgaZSnYtbigAX7",TRUE,100,"Highlight","Q192","Ground water"
"363","R_3Dvb5sZhyyplEsa",TRUE,100,"Normal","Q192","Ground water"
"364","R_sMv2s95DAQxhFxT",TRUE,100,"Passage","Q192","Ground water"
"365","R_1HizLeIKAKI9mPQ",TRUE,100,"Highlight","Q192","Ground water"
"366","R_2arkx2dMytmg2Ot",TRUE,100,"Normal","Q192","Ground water"
"367","R_1nOOiUkvMFMC8Tt",TRUE,100,"Passage","Q192","Ground water"
"368","R_3fAVXbJ5euIMCnt",TRUE,100,"Highlight","Q192","Ground water"
"369","R_1GNfs1zYml1pNC2",TRUE,100,"Normal","Q192","Ground water"
"370","R_3iP5HkFndgMLJYi",TRUE,100,"Passage","Q192","Ground water"
"371","R_2SpC2tMG4QDA9Oa",TRUE,100,"Normal","Q192","Ground water"
"372","R_0CYZUnbmWShcF1f",TRUE,100,"Passage","Q192","Ground water"
"373","R_2QPYjdl4KDhSsl7",TRUE,100,"Highlight","Q192","Ground water"
"374","R_25sW4YbTl1EEz6x",TRUE,100,"Normal","Q192","Ground water"
"375","R_1MJOOx3DMn5aqXi",TRUE,100,"Highlight","Q192","Ground water"
"376","R_9sIOvzJu7dL9O7v",TRUE,100,"Passage","Q192","Ground water"
"377","R_3I49ugvYYsRfXDy",TRUE,100,"Normal","Q192","Ground water"
"378","R_2WIH9Y5pzVmkJ9u",TRUE,100,"Highlight","Q192","Ground water"
"379","R_1gSVEZ4c3vxbhoQ",TRUE,100,"Passage","Q192","Ground water"
"380","R_3rUidhyJVhUT8Qz",TRUE,100,"Normal","Q192","Ground water"
"381","R_2fIBJeE804RyBbb",TRUE,100,"Highlight","Q192","Ground water"
"382","R_1QmwItbplK6bOye",TRUE,100,"Highlight","Q192","Ground water"
"383","R_3MKzKPuY3RkQPgW",TRUE,100,"Normal","Q192","Ground water"
"384","R_20Uyi3xT0FwbCZD",TRUE,100,"Passage","Q192","Ground water"
"385","R_3HMOtDmMV4LKbKm",TRUE,100,"Passage","Q192","Ground water"
"386","R_2fCZE02oMKu2i7g",TRUE,100,"Highlight","Q192","Ground water"
"387","R_C7ep5PzJdYyq03n",TRUE,100,"Normal","Q192","Ground water"
"388","R_DC2LGzrNYauKoCt",TRUE,100,"Passage","Q192","Ground water"
"389","R_30v0M7G6ciojJNq",TRUE,100,"Highlight","Q192","Ground water"
"390","R_9p1a7yYUtPpP0zf",TRUE,100,"Passage","Q192","Ground water"
"391","R_3ENgYKSJs22frPh",TRUE,100,"Normal","Q192","Ground water"
"392","R_3n1oHjIlEujujNp",TRUE,100,"Passage","Q192","Ground water"
"393","R_27kDwUZ6CyrrW7l",TRUE,100,"Normal","Q192","Ground water"
"394","R_1IuBoDixyLANOaD",TRUE,100,"Highlight","Q192","Ground water"
"395","R_3EJVciN4LkxUgt2",TRUE,100,"Normal","Q192","Ground water"
"396","R_3Em0xF6a8L4HIZM",TRUE,100,"Passage","Q192","Ground water"
"397","R_2Yg3dzeuFa7YmAU",TRUE,100,"Highlight","Q192","Ground water"
"398","R_2ux31jzzm1o5JOX",TRUE,100,"Normal","Q192","Ground water"
"399","R_1go1F6VWH3qh3SD",TRUE,100,"Passage","Q192","Ground water"
"400","R_1OId3jAYBgYZSWC",TRUE,100,"Highlight","Q192","Ground water"
"401","R_3rZJfG638Pzewgs",TRUE,100,"Normal","Q192","Ground water"
"402","R_2tmmh1sgHXrtk5y",TRUE,100,"Passage","Q192","Ground water"
"403","R_2tm9KgUFLY0Zy9o",TRUE,100,"Highlight","Q192","Ground water"
"404","R_1g6MBdFpmCS7aZ6",TRUE,100,"Passage","Q192","Ground water"
"405","R_3JqRlz1sWxHfXb5",TRUE,100,"Normal","Q192","Ground water"
"406","R_3GkcU79b13fqZww",TRUE,100,"Highlight","Q192","Ground water"
"407","R_VRo1CyYQWxc8qcN",TRUE,100,"Passage","Q192","Ground water"
"408","R_3FOKTsTiDHSA7v5",TRUE,100,"Normal","Q192","Ground water"
"409","R_12sSaRQZ46uJjoo",TRUE,100,"Highlight","Q192","Ground water"
"410","R_2algaKasB0uFo0I",TRUE,100,"Normal","Q192","Ground water"
"411","R_3HGPdDT1fRoaCK1",TRUE,100,"Highlight","Q192","Ground water"
"412","R_2CfYzYUgZELxGgU",TRUE,100,"Passage","Q192","Ground water"
"413","R_1NyICa1GJ2cDHEd",TRUE,100,"Normal","Q192","Ground water"
"414","R_3MzBvC6HtWArs0t",TRUE,100,"Passage","Q192","Ground water"
"415","R_30qwqWdGwEEf9LN",TRUE,100,"Highlight","Q192","Ground water"
"416","R_28zD5FD65CUsuRf",TRUE,100,"Passage","Q192","Ground water"
"417","R_2xKS44cBfiI3JUd",TRUE,100,"Normal","Q192","Ground water"
"418","R_11WVD1MhAN1xmAK",TRUE,100,"Highlight","Q192","Ground water"
"419","R_1ILyOicjr43hZDi",TRUE,100,"Passage","Q192","Ground water"
"420","R_viqSQBgHdqBZ0qJ",TRUE,100,"Highlight","Q192","Climate change"
"421","R_31mBr4FBb9MAthk",TRUE,100,"Normal","Q192","Ground water"
"422","R_21baAr0TFrYfg1B",TRUE,100,"Passage","Q192","Ground water"
"423","R_a5F23L8k3yn2A81",TRUE,100,"Highlight","Q192","Ground water"
"424","R_WAR3d6XDN89ge5z",TRUE,100,"Normal","Q192","Ground water"
"425","R_rcCfFlyrZFocDJv",TRUE,100,"Passage","Q192","Ground water"
"426","R_3Pcqi1nI7HjXErf",TRUE,100,"Highlight","Q192","Ground water"
"427","R_31FdRW4XeDcepbE",TRUE,100,"Normal","Q192","Ground water"
"428","R_2VJf3awmGb4KWm7",TRUE,100,"Normal","Q192","Ground water"
"429","R_vkKnSDlrkNXSRG1",TRUE,100,"Highlight","Q192","Ground water"
"430","R_2yj7K6qAAsItkx8",TRUE,100,"Passage","Q192","Ground water"
"431","R_2VDvE0OJ5tFbMLA",TRUE,100,"Highlight","Q192","Ground water"
"432","R_1r9qBy0JzWQISyC",TRUE,100,"Normal","Q192","Ground water"
"433","R_2EmFVpwMpw6lGXf",TRUE,100,"Highlight","Q192","Ground water"
"434","R_2Vf5MLOEzLPdqq8",TRUE,100,"Normal","Q192","Ground water"
"435","R_3FQenqEC9d3k9Dy",TRUE,100,"Normal","Q192","Ground water"
"436","R_1N9AdypIoF2tR4K",TRUE,100,"Highlight","Q192","Ground water"
"437","R_BsKHnDa6hunEbex",TRUE,100,"Passage","Q192","Ground water"
"438","R_3EA6p3CiuWLlUXC",TRUE,100,"Highlight","Q192","Ground water"
"439","R_2R4fU4KLkHkKhvq",TRUE,100,"Passage","Q192","Ground water"
"440","R_1rubkFuV4ZIYqJ4",TRUE,100,"Normal","Q192","Ground water"
"441","R_3I4gHeyOnEZY2dz",TRUE,100,"Normal","Q192","Ground water"
"442","R_10O7AVRKjXmF2vE",TRUE,100,"Passage","Q192","DNA"
"443","R_3pmZY7DY10hklHU",TRUE,100,"Highlight","Q192","Ground water"
"444","R_2fqX4YQUV3KRUe5",TRUE,100,"Passage","Q192","Ground water"
"445","R_3NKzLp1CWMydQBR",TRUE,100,"Highlight","Q192","Ground water"
"446","R_11jvwhZ9aDbXzZi",TRUE,100,"Passage","Q192","Ground water"
"447","R_1jiyjKAEs2mZr76",TRUE,100,"Normal","Q192","Ground water"
"448","R_u1yEAtZT3MZqXSx",TRUE,100,"Highlight","Q192","Ground water"
"449","R_DqI0yH9ZJsFugpP",TRUE,100,"Passage","Q192","Ground water"
"450","R_2ClUfwGDTLHpUC8",TRUE,100,"Highlight","Q192","Ground water"
"451","R_3GpSbN41h3hveIt",TRUE,100,"Normal","Q192","Ground water"
"452","R_3gOereUo0HSzuPC",TRUE,100,"Passage","Q192","Ground water"
"453","R_2Ba4l9Fj2H1Afua",TRUE,100,"Normal","Q192","Ground water"
"454","R_1IN9fcIToghSChF",TRUE,100,"Highlight","Q192","Ground water"
"455","R_O7Poz2bmtY4abex",TRUE,100,"Passage","Q192","Ground water"
"456","R_26c2KFqCcaZZAXb",TRUE,100,"Normal","Q192","Ground water"
"457","R_25EDnJRkyOSZDS4",TRUE,100,"Highlight","Q192","Ground water"
"458","R_1Fh71HG3FWmFmh4",TRUE,100,"Passage","Q192","Ground water"
"459","R_3ffLI70cpVqWteg",TRUE,100,"Highlight","Q192","Ground water"
"460","R_3rTJd2qbrgw2ZbH",TRUE,100,"Normal","Q192","Ground water"
"461","R_1GVUxSNIpLnPtE8",TRUE,100,"Normal","Q192","Ground water"
"462","R_1CHIsB7eGd963KS",TRUE,100,"Highlight","Q192","Ground water"
"463","R_3et2qnbKnqg2aTE",TRUE,100,"Passage","Q192","Ground water"
"464","R_3Ou9STafx7HFVG9",TRUE,100,"Normal","Q192","Ground water"
"465","R_2tyQnBsQuwV6NTj",TRUE,100,"Passage","Q192","Ground water"
"466","R_2X657TOyLl3ZsFP",TRUE,100,"Highlight","Q192","Ground water"
"467","R_3CIBP38e3anBW2U",TRUE,100,"Highlight","Q192","Ground water"
"468","R_1eP0NiIrTrMHuf4",TRUE,100,"Normal","Q192","Ground water"
"469","R_1ri7THxs18OvFxF",TRUE,100,"Passage","Q192","Ground water"
"470","R_3NQ93s2Nmbkopvs",TRUE,100,"Normal","Q192","Ground water"
"471","R_YS4ZV7Vuhi2sp7b",TRUE,100,"Passage","Q192","Ground water"
"472","R_1mecK6Gu10UXW3V",TRUE,100,"Normal","Q434","??"
"473","R_3pamGouhRq23Zsc",TRUE,100,"Normal","Q434","rock"
"474","R_3NErnuIa0E5UbXg",TRUE,100,"Passage","Q434","porous"
"475","R_2YSdTL637RX3MDf",TRUE,100,"Highlight","Q434","aquifer"
"476","R_1F8wtbHI0O6D8ok",TRUE,100,"Passage","Q434","aquifier"
"477","R_3DpZ0GgrsxZMvgi",TRUE,100,"Normal","Q434",NA
"478","R_233RzrQC8sg6yve",TRUE,100,"Normal","Q434","auquifiers"
"479","R_doEkERgZ6cCH5Ad",TRUE,100,"Highlight","Q434","soil"
"480","R_xFvPUwyjNzZ3ggF",TRUE,100,"Passage","Q434","aquifier"
"481","R_1lc6oH7yzAqbhJ9",TRUE,100,"Passage","Q434","aquifiers"
"482","R_2mJfzTZuUmS9xzb",TRUE,100,"Highlight","Q434",NA
"483","R_xn57HY4dsCMxgid",TRUE,100,"Passage","Q434",NA
"484","R_3GiBeaOotyeov3r",TRUE,100,"Highlight","Q434","water table"
"485","R_1dn4mqRNe9trI5K",TRUE,100,"Passage","Q434","aquifer"
"486","R_11WJEtMf22Y8haC",TRUE,100,"Highlight","Q434",NA
"487","R_2R9OLmjETrQ6XmQ",TRUE,100,"Normal","Q434",NA
"488","R_3QQ2ua6uCSnlVl7",TRUE,100,"Normal","Q434",NA
"489","R_TnjRLjQ0vgL3kmB",TRUE,100,"Passage","Q434","aquifer"
"490","R_3en4ixgNbCfQrte",TRUE,100,"Highlight","Q434",NA
"491","R_CmJa4iIJgRRgy4N",TRUE,100,"Highlight","Q434","aquifier"
"492","R_2OJb0LolQH0PS8x",TRUE,100,"Normal","Q434","porocity"
"493","R_YRBNgAMdzqmBCPT",TRUE,100,"Passage","Q434","aquifer"
"494","R_41kMqSBlU9XieaZ",TRUE,100,"Normal","Q434",NA
"495","R_1Fu1zlZqrDUL7zZ",TRUE,100,"Passage","Q434","aqualifier"
"496","R_3gN796VA5KwTzNd",TRUE,100,"Highlight","Q434",NA
"497","R_2roJn4CF0u4s1vK",TRUE,100,"Normal","Q434","gravel"
"498","R_9tBeIH2PJzu5TTr",TRUE,100,"Highlight","Q434","arquifer"
"499","R_2akKqeZUSipYSdn",TRUE,100,"Passage","Q434","Top layer"
"500","R_3mjWhxTbnhTtQCv",TRUE,100,"Highlight","Q434","aquifier"
"501","R_2CsqZ9Wlgc5JpHu",TRUE,100,"Highlight","Q434","Aquifer"
"502","R_3rVEh3RtNwg7U0G",TRUE,100,"Passage","Q434","aquifer"
"503","R_2uCb6symjEueHr2",TRUE,100,"Highlight","Q434","aquifer"
"504","R_DeDT0ZgscWP1QYx",TRUE,100,"Passage","Q434","aquifer"
"505","R_xA7Mb8N2SKxYs49",TRUE,100,"Normal","Q434","aqualiers"
"506","R_1LpWeKjg7sikctE",TRUE,100,"Highlight","Q434","table water"
"507","R_AsO3By8nhDBVuuZ",TRUE,100,"Passage","Q434",NA
"508","R_2P5SXuSsFL6EyEZ",TRUE,100,"Normal","Q434","permeable"
"509","R_QazEg8YJXgs3bKF",TRUE,100,"Normal","Q434","aquifer"
"510","R_3hrTFNEw2kLhk1f",TRUE,100,"Passage","Q434","aquifer"
"511","R_2dGF17dtOPnSvsn",TRUE,100,"Highlight","Q434","water table"
"512","R_CdmT2VJ8L3Zjpe1",TRUE,100,"Passage","Q434","aquifer"
"513","R_1lgAGK4E7jw50dQ",TRUE,100,"Highlight","Q434","sediment"
"514","R_ZgT9FoBvnPGqlm9",TRUE,100,"Highlight","Q434","aquifer"
"515","R_DqnUrBZS6bqLpzX",TRUE,100,"Normal","Q434","aquifer"
"516","R_2b3N9HpOdXzQ6Qv",TRUE,100,"Passage","Q434","soil"
"517","R_2673yFCZWP3JTO1",TRUE,100,"Highlight","Q434","aquifer"
"518","R_3qapEeo3uSpIA2u",TRUE,100,"Normal","Q434","aquifer"
"519","R_2bZ45SMI4WK9Ee5",TRUE,100,"Passage","Q434","permeability"
"520","R_1CKMtwj1iKr6bR9",TRUE,100,"Normal","Q434","Aquifer"
"521","R_vdxNIxt8egXKBRT",TRUE,100,"Highlight","Q434","aquifers"
"522","R_d5z0BlqKSlhDu93",TRUE,100,"Passage","Q434","aquifer"
"523","R_3pbd7EisxVu0Dul",TRUE,100,"Passage","Q434","permeable"
"524","R_2rwoMeBXKyBV1s2",TRUE,100,"Highlight","Q434","aquifier"
"525","R_3lMSAfdPPu8obJm",TRUE,100,"Normal","Q434","permiable"
"526","R_21bPuKcPablxGs0",TRUE,100,"Passage","Q434","aquifer"
"527","R_1CHC0jnQZdA4f5d",TRUE,100,"Normal","Q434","aquifier"
"528","R_1RABJB0TXYQh9br",TRUE,100,"Highlight","Q434","aquifer"
"529","R_3n0dsZcWAY3NYHN",TRUE,100,"Passage","Q434","aquifer"
"530","R_31XWOeCdB7paziT",TRUE,100,"Normal","Q434","Aquifer"
"531","R_1H74umFtuE4SxFb",TRUE,100,"Passage","Q434","soil water"
"532","R_1DAXMwE9eKdz1h4",TRUE,100,"Normal","Q434",NA
"533","R_OIq93cMlJAGaJ4B",TRUE,100,"Highlight","Q434","aquifer"
"534","R_21iZ5WhX4G4e4XE",TRUE,100,"Highlight","Q434","aquifers"
"535","R_Reom65nGgbP4W3f",TRUE,100,"Normal","Q434",NA
"536","R_2qlO1qKcOZrhKXs",TRUE,100,"Highlight","Q434",NA
"537","R_3fDd6V86GO61pjk",TRUE,100,"Normal","Q434",NA
"538","R_33EjDTDBUeKfPTX",TRUE,100,"Passage","Q434","limestone"
"539","R_3eaYXwJcd97nmEB",TRUE,100,"Highlight","Q434","porous"
"540","R_28SvgojaYsPqKcP",TRUE,100,"Normal","Q434","aquifer"
"541","R_u3Mzx9DoKnHKdSV",TRUE,100,"Passage","Q434","permeability"
"542","R_UXU548n56wzFbGx",TRUE,100,"Normal","Q434","easy"
"543","R_1IQovaQ1aUSK6ys",TRUE,100,"Passage","Q434","aquifer"
"544","R_2t5RBNQ4BcRJstp",TRUE,100,"Highlight","Q434","aquifer"
"545","R_1IFPjQHG46Npu3h",TRUE,100,"Passage","Q434","aquifier"
"546","R_QnxTZ2TFX7FSJH3",TRUE,100,"Highlight","Q434","aquafilter"
"547","R_2vcu60gKo4KxxhQ",TRUE,100,"Normal","Q434",NA
"548","R_2OPAXIvBv2tKmxC",TRUE,100,"Highlight","Q434","line"
"549","R_3lQ4jHAE14gjyeH",TRUE,100,"Passage","Q434","aquifer"
"550","R_eQJOWSkyTM3bLNL",TRUE,100,"Highlight","Q434","recharge"
"551","R_3h3L1vm9oZecLgq",TRUE,100,"Normal","Q434","aquifier"
"552","R_1diRszsXAAai2MA",TRUE,100,"Passage","Q434","aquifier"
"553","R_1JKoZGleqT0wUbK",TRUE,100,"Normal","Q434",NA
"554","R_XTdFXYg7v3FXr9L",TRUE,100,"Passage","Q434","pores"
"555","R_3ELkQzmUAFKt2gI",TRUE,100,"Highlight","Q434","Aquifer"
"556","R_85Josxq3CUyQ3IJ",TRUE,100,"Passage","Q434","aquifer"
"557","R_31L4BSIk5iBgAAv",TRUE,100,"Highlight","Q434","Aquifer"
"558","R_2uE9Ep4FGdQL1w9",TRUE,100,"Normal","Q434","porous"
"559","R_eX5zGEUl5ObE31D",TRUE,100,"Normal","Q434","aquifer"
"560","R_1OO9rxbDVQRLIc3",TRUE,100,"Highlight","Q434","Aquifers"
"561","R_1JD5lRg4xo4jx8l",TRUE,100,"Passage","Q434","groundwater"
"562","R_1InMZbP3temrZnF",TRUE,100,"Normal","Q434","topsoil"
"563","R_2y3pau4Tp3sxeOd",TRUE,100,"Highlight","Q434","N/A"
"564","R_QmnXTjfry8ikU49",TRUE,100,"Normal","Q434","aquious"
"565","R_3PmB7SIWoUjG69h",TRUE,100,"Passage","Q434","aquaeffus"
"566","R_2uUMf0kvNagfJG4",TRUE,100,"Highlight","Q434","silt layer"
"567","R_XgJahBXCw13GE8h",TRUE,100,"Passage","Q434",NA
"568","R_24pENftpTZqFdHJ",TRUE,100,"Normal","Q434","aquifer"
"569","R_1hFEOk9ZcNHSFch",TRUE,100,"Highlight","Q434","Erosion"
"570","R_1GEAknNmqaRIROM",TRUE,100,"Passage","Q434","aquifer"
"571","R_1ginRNwckOH57cJ",TRUE,100,"Highlight","Q434","ground table"
"572","R_UhaWGzuuBXEfMYN",TRUE,100,"Passage","Q434","aquifer"
"573","R_31uybj6g2z4mFkr",TRUE,100,"Normal","Q434","Aquifers"
"574","R_1Ho9pX8LXEm82dZ",TRUE,100,"Highlight","Q434","aquifer"
"575","R_AsNLRSrIugSIarL",TRUE,100,"Highlight","Q434","aquifer"
"576","R_3KTrhUkZ8eUXECI",TRUE,100,"Normal","Q434","Aquifier"
"577","R_2TBJOXgGm6DpCj8",TRUE,100,"Passage","Q434",NA
"578","R_TqqpE9AdjvGvZGV",TRUE,100,"Passage","Q434","aquifier"
"579","R_YXD3wVBaeeMGniV",TRUE,100,"Normal","Q434","aquifer"
"580","R_0f9JmwhjokQnyOR",TRUE,100,"Highlight","Q434","i dont konw"
"581","R_3GuAWlVheOsBbsB",TRUE,100,"Normal","Q434","rock"
"582","R_3D2sVmLiwkmeYof",TRUE,100,"Passage","Q434","aquifier"
"583","R_ToQr4ENBEsDQ9ih",TRUE,100,"Highlight","Q434",NA
"584","R_2Pv3IkJxlWGt7kj",TRUE,100,"Highlight","Q434","aquifer"
"585","R_1CCI46B4eL1WsXp",TRUE,100,"Passage","Q434","aquifers"
"586","R_2pSIwq2mqqkwcxt",TRUE,100,"Highlight","Q434","permeable"
"587","R_vBJQnHHYaPWOE6t",TRUE,100,"Normal","Q434","aquifer"
"588","R_2QF0rTKeJJTwqKL",TRUE,100,"Normal","Q434","loose"
"589","R_zezvmYgXW2OujcZ",TRUE,100,"Passage","Q434",NA
"590","R_e4CKyVByiMCPgIN",TRUE,100,"Passage","Q434","ground water"
"591","R_2dgY6iJ4nP17zta",TRUE,100,"Normal","Q434","fossil"
"592","R_UrmJwU5oa57Lygx",TRUE,100,"Highlight","Q434","aquifer"
"593","R_3nf793iLeprrb9k",TRUE,100,"Normal","Q434","aquifier"
"594","R_2bTsML5wGBi2sj3",TRUE,100,"Passage","Q434","aquifier"
"595","R_1IGE56Stu4lujeP",TRUE,100,"Normal","Q434",NA
"596","R_egiKvIrcLjXNISl",TRUE,100,"Highlight","Q434",NA
"597","R_OdSaGcSBQNuud3z",TRUE,100,"Passage","Q434","permeable"
"598","R_3KJ7t45BHNPbGQM",TRUE,100,"Normal","Q434","aquifer"
"599","R_2wLgZ0TW9Ai4X12",TRUE,100,"Passage","Q434","aquifier"
"600","R_1IsgJW8oeWr2zrw",TRUE,100,"Normal","Q434",NA
"601","R_2QRoOWWKYOnz1vl",TRUE,100,"Highlight","Q434","aquifer"
"602","R_yEcP0W4YxMurCiB",TRUE,100,"Normal","Q434","permeable"
"603","R_pRbasyrv8BfWmkN",TRUE,100,"Passage","Q434","aqueduct"
"604","R_1EWLawqvCl9mWqC",TRUE,100,"Normal","Q434","Aquifer"
"605","R_1Q4aXpnh3OjCoHH",TRUE,100,"Highlight","Q434","porous soil"
"606","R_3pbEEnhuruQxgMv",TRUE,100,"Passage","Q434","tunnels"
"607","R_2aDYyfOJm36NxZG",TRUE,100,"Passage","Q434",NA
"608","R_2Pna07D0j5sZl6s",TRUE,100,"Highlight","Q434","pores"
"609","R_3JmAolr4b0m5Vo7",TRUE,100,"Normal","Q434","i dont know"
"610","R_1dEluYygKoIxeSC",TRUE,100,"Highlight","Q434","aquifer"
"611","R_1qX6CQzdn12hyS4",TRUE,100,"Passage","Q434",NA
"612","R_xgOCVuP0CYKLUBz",TRUE,100,"Normal","Q434","permeable"
"613","R_CfS8ubKfSiuJ4Wd",TRUE,100,"Highlight","Q434","permeable"
"614","R_ZrsKRJKVsi11cop",TRUE,100,"Normal","Q434","Aquifier"
"615","R_sUpng1kHbGEAfjH",TRUE,100,"Highlight","Q434",NA
"616","R_cBC29h6Gn6UJHYl",TRUE,100,"Passage","Q434",NA
"617","R_3po0cT865xNF73K",TRUE,100,"Normal","Q434","rocks"
"618","R_3DDyWenbWrWLiKJ",TRUE,100,"Normal","Q434","permeable"
"619","R_2dRBNhV7SZrvtBg",TRUE,100,"Highlight","Q434","Water table"
"620","R_WlpD2eRTsGtCUaR",TRUE,100,"Passage","Q434",NA
"621","R_2bV69F3cEPZjGGE",TRUE,100,"Highlight","Q434","aquifer"
"622","R_2uKiGPSfdm08sD8",TRUE,100,"Passage","Q434","aquifer"
"623","R_2uyuUXhwTSm6Qw3",TRUE,100,"Passage","Q434",NA
"624","R_2QWBCyF8hzyEwwC",TRUE,100,"Highlight","Q434",NA
"625","R_3GqSJGN3pHl66Hk",TRUE,100,"Passage","Q434",NA
"626","R_3OoCrNaJSbxykEH",TRUE,100,"Highlight","Q434","aquifer"
"627","R_3MfjriSwWESG9j2",TRUE,100,"Normal","Q434","aquifer"
"628","R_33EB7F6yazYgxof",TRUE,100,"Highlight","Q434","aquifer"
"629","R_vcVHIXYRM82ropH",TRUE,100,"Passage","Q434","aquifer"
"630","R_UDwVuvMiZ31tvEJ",TRUE,100,"Passage","Q434","aquifer"
"631","R_3sb8nUEiAP5wEWn",TRUE,100,"Highlight","Q434","aquifier"
"632","R_1DGMTkCZNuIsCX9",TRUE,100,"Normal","Q434","aquifer"
"633","R_3gT4zATfISIWH38",TRUE,100,"Highlight","Q434","aquifer"
"634","R_1r3vM5vAo0gYLSt",TRUE,100,"Normal","Q434","aprocrite"
"635","R_1EXpqyU0fzn9bha",TRUE,100,"Passage","Q434","Aquifer"
"636","R_BxrFDv0SyZM8M8h",TRUE,100,"Passage","Q434",NA
"637","R_3oRQMbG7zzVvRYV",TRUE,100,"Normal","Q434","porous"
"638","R_2Pd0UHgwFjq8O0u",TRUE,100,"Highlight","Q434","aquifer"
"639","R_2ZByr3zw9nsxXIf",TRUE,100,"Passage","Q434","aquifier"
"640","R_2woAr9fF10l2bs1",TRUE,100,"Normal","Q434","permeable"
"641","R_ac69rGfc2wewOC5",TRUE,100,"Highlight","Q434","Aquifer"
"642","R_a8K7lF3jlKOkWRz",TRUE,100,"Passage","Q434",NA
"643","R_2bK9aVYGmvd0dQk",TRUE,100,"Normal","Q434","Aquifer"
"644","R_2WzZ0jj5VgaMgM3",TRUE,100,"Normal","Q434","aquifer"
"645","R_AtzPlKvbaR32ta1",TRUE,100,"Passage","Q434","aquifer"
"646","R_2chnS2z6oc7mQJf",TRUE,100,"Highlight","Q434","aquifer"
"647","R_2E5y1l5Bo2gRXiJ",TRUE,100,"Highlight","Q434",NA
"648","R_XI1CQHe54LzugSJ",TRUE,100,"Highlight","Q434","aquifer"
"649","R_3RdW4gV3d4z4J2q",TRUE,100,"Normal","Q434","soil"
"650","R_2BxiFauwpctBDEM",TRUE,100,"Passage","Q434","aquifer"
"651","R_1jHcMWxAl0OGOTK",TRUE,100,"Passage","Q434","aquifer"
"652","R_vc6o5CfJDlzlyI9",TRUE,100,"Normal","Q434","aquifer"
"653","R_2Ph4LN25XWvNOkL",TRUE,100,"Passage","Q434","sediment"
"654","R_2bVrZR8XSbbYScM",TRUE,100,"Normal","Q434","aquifer"
"655","R_2pKNguCsDwZZ4Tc",TRUE,100,"Highlight","Q434","aqueduct"
"656","R_25F8XDs8qoJqTTd",TRUE,100,"Passage","Q434","permeable"
"657","R_3L4zC2hQ3L3S4ZH",TRUE,100,"Highlight","Q434","bedrock"
"658","R_25MEkH0e08A7wSe",TRUE,100,"Normal","Q434","Aquifers"
