,ResponseId,Finished,Progress,FL_149_DO,question,response,acc
3267,R_1N9AdypIoF2tR4K,TRUE,100,Highlight,Q438,fractures,1
3274,R_3pmZY7DY10hklHU,TRUE,100,Highlight,Q438,fractures,1
3279,R_u1yEAtZT3MZqXSx,TRUE,100,Highlight,Q438,fractures,1
3280,R_DqI0yH9ZJsFugpP,TRUE,100,Passage,Q438,fractures,1
3284,R_2Ba4l9Fj2H1Afua,TRUE,100,Normal,Q438,fractures,1
3285,R_1IN9fcIToghSChF,TRUE,100,Highlight,Q438,fractures,1
3288,R_25EDnJRkyOSZDS4,TRUE,100,Highlight,Q438,fractures,1
3289,R_1Fh71HG3FWmFmh4,TRUE,100,Passage,Q438,fractures,1
3290,R_3ffLI70cpVqWteg,TRUE,100,Highlight,Q438,fractures,1
3293,R_1CHIsB7eGd963KS,TRUE,100,Highlight,Q438,fractures,1
3298,R_3CIBP38e3anBW2U,TRUE,100,Highlight,Q438,fractures,1
3299,R_1eP0NiIrTrMHuf4,TRUE,100,Normal,Q438,fractures,1
3303,R_3prvhBPpCry73Lj,TRUE,100,Highlight,Q438,fractures,1
3304,R_2fJQhcVjckcf24R,TRUE,100,Highlight,Q438,fractures,1
3314,R_3k7AHSgl3lde4zA,TRUE,100,Highlight,Q438,fractures,1
3326,R_264OUtM5zOyO6rO,TRUE,100,Highlight,Q438,fractures,1
3327,R_3oTsG4AwxR6DCa4,TRUE,100,Normal,Q438,fractures,1
3329,R_2tnBLxk8VHNKnHC,TRUE,100,Highlight,Q438,fractures,1
3330,R_stLdOexYQT1rFmh,TRUE,100,Passage,Q438,fractures,1
3331,R_0JsqxTVtXov2UCJ,TRUE,100,Normal,Q438,fractures,1
3335,R_3JwkgtPzoDHbS8w,TRUE,100,Passage,Q438,fractures,1
3339,R_2BbxgnkzpYNmwyx,TRUE,100,Highlight,Q438,fractures,1
3342,R_1mIOo5LypVujsBz,TRUE,100,Passage,Q438,fractures,1
3343,R_1DO8x61lgTtsRlI,TRUE,100,Normal,Q438,fractures,1
3344,R_1mJFNQduzE3p3eD,TRUE,100,Highlight,Q438,fractures,1
3346,R_2viHp74UileWrNh,TRUE,100,Passage,Q438,fractures,1
3348,R_2P0Fifv2du0Jmms,TRUE,100,Normal,Q438,fractures,1
3349,R_32KNCvxUBO46cZJ,TRUE,100,Highlight,Q438,Fractures,1
3351,R_Q5r6JSmVTQRRhUB,TRUE,100,Highlight,Q438,fractures,1
3352,R_1dyTtbBRvdVFG2D,TRUE,100,Normal,Q438,fractures,1
3359,R_2PecyTBcieBRrU8,TRUE,100,Passage,Q438,fractures,1
3360,R_1i3WJk78VnGNbUM,TRUE,100,Highlight,Q438,fractures,1
3361,R_bwHmE4Z59DzAqt3,TRUE,100,Highlight,Q438,fractures,1
3377,R_3QRCcUlAW5b7stq,TRUE,100,Normal,Q438,fractures,1
3378,R_1roa4DAPGFPENRQ,TRUE,100,Passage,Q438,fractures,1
3380,R_2zCr63jfha3NIhs,TRUE,100,Normal,Q438,fractures,1
3382,R_22Dhmhy9iPvu5G8,TRUE,100,Normal,Q438,fractures,1
3384,R_s4PmBNH0VlQDRZv,TRUE,100,Highlight,Q438,fractures,1
3385,R_BFAGRdkgUS8mnVD,TRUE,100,Normal,Q438,fractures,1
3388,R_3JIaTRyDOuvfnVf,TRUE,100,Passage,Q438,fractures,1
3390,R_3JmWaTWYnJ3FHQw,TRUE,100,Highlight,Q438,fractures,1
3394,R_2f7KOIS0RLr8k3z,TRUE,100,Normal,Q438,fractures,1
3176,R_qEfhQoDUiLkIczT,TRUE,100,Passage,Q438,fracturization,1
3154,R_2vhLZCIgEioZJCR,TRUE,100,Highlight,Q438,fracures,1
2884,R_3lMSAfdPPu8obJm,TRUE,100,Normal,Q438,fracutures,1
3041,R_6tj907urFJX2wBH,TRUE,100,Highlight,Q438,fratures,1
3399,R_3NErnuIa0E5UbXg,TRUE,100,Passage,Q439,water,1
3400,R_2YSdTL637RX3MDf,TRUE,100,Highlight,Q439,water,1
3401,R_1F8wtbHI0O6D8ok,TRUE,100,Passage,Q439,water,1
3403,R_233RzrQC8sg6yve,TRUE,100,Normal,Q439,water,1
3405,R_xFvPUwyjNzZ3ggF,TRUE,100,Passage,Q439,water,1
3406,R_1lc6oH7yzAqbhJ9,TRUE,100,Passage,Q439,water,1
3408,R_xn57HY4dsCMxgid,TRUE,100,Passage,Q439,water,1
3409,R_3GiBeaOotyeov3r,TRUE,100,Highlight,Q439,water,1
3410,R_1dn4mqRNe9trI5K,TRUE,100,Passage,Q439,water,1
3412,R_2R9OLmjETrQ6XmQ,TRUE,100,Normal,Q439,water,1
3414,R_TnjRLjQ0vgL3kmB,TRUE,100,Passage,Q439,water,1
3416,R_CmJa4iIJgRRgy4N,TRUE,100,Highlight,Q439,water,1
3417,R_2OJb0LolQH0PS8x,TRUE,100,Normal,Q439,water,1
3419,R_41kMqSBlU9XieaZ,TRUE,100,Normal,Q439,water,1
3421,R_3gN796VA5KwTzNd,TRUE,100,Highlight,Q439,water,1
3422,R_2roJn4CF0u4s1vK,TRUE,100,Normal,Q439,water,1
3423,R_9tBeIH2PJzu5TTr,TRUE,100,Highlight,Q439,water,1
3425,R_3mjWhxTbnhTtQCv,TRUE,100,Highlight,Q439,water,1
3426,R_2CsqZ9Wlgc5JpHu,TRUE,100,Highlight,Q439,water,1
3427,R_3rVEh3RtNwg7U0G,TRUE,100,Passage,Q439,water,1
3428,R_2uCb6symjEueHr2,TRUE,100,Highlight,Q439,water,1
3429,R_DeDT0ZgscWP1QYx,TRUE,100,Passage,Q439,water,1
3431,R_1LpWeKjg7sikctE,TRUE,100,Highlight,Q439,water,1
3433,R_2P5SXuSsFL6EyEZ,TRUE,100,Normal,Q439,water,1
3434,R_QazEg8YJXgs3bKF,TRUE,100,Normal,Q439,water,1
3436,R_2dGF17dtOPnSvsn,TRUE,100,Highlight,Q439,water,1
3439,R_ZgT9FoBvnPGqlm9,TRUE,100,Highlight,Q439,water,1
3440,R_DqnUrBZS6bqLpzX,TRUE,100,Normal,Q439,water,1
3442,R_2673yFCZWP3JTO1,TRUE,100,Highlight,Q439,water,1
3443,R_3qapEeo3uSpIA2u,TRUE,100,Normal,Q439,water,1
3444,R_2bZ45SMI4WK9Ee5,TRUE,100,Passage,Q439,water,1
3445,R_1CKMtwj1iKr6bR9,TRUE,100,Normal,Q439,water,1
3446,R_vdxNIxt8egXKBRT,TRUE,100,Highlight,Q439,water,1
3447,R_d5z0BlqKSlhDu93,TRUE,100,Passage,Q439,water,1
3448,R_3pbd7EisxVu0Dul,TRUE,100,Passage,Q439,water,1
3449,R_2rwoMeBXKyBV1s2,TRUE,100,Highlight,Q439,water,1
3450,R_3lMSAfdPPu8obJm,TRUE,100,Normal,Q439,water,1
3451,R_21bPuKcPablxGs0,TRUE,100,Passage,Q439,water,1
3452,R_1CHC0jnQZdA4f5d,TRUE,100,Normal,Q439,water,1
3453,R_1RABJB0TXYQh9br,TRUE,100,Highlight,Q439,water,1
3454,R_3n0dsZcWAY3NYHN,TRUE,100,Passage,Q439,water,1
3455,R_31XWOeCdB7paziT,TRUE,100,Normal,Q439,water,1
3458,R_OIq93cMlJAGaJ4B,TRUE,100,Highlight,Q439,water,1
3459,R_21iZ5WhX4G4e4XE,TRUE,100,Highlight,Q439,water,1
3461,R_2qlO1qKcOZrhKXs,TRUE,100,Highlight,Q439,water,1
3463,R_33EjDTDBUeKfPTX,TRUE,100,Passage,Q439,water,1
3464,R_3eaYXwJcd97nmEB,TRUE,100,Highlight,Q439,water,1
3465,R_28SvgojaYsPqKcP,TRUE,100,Normal,Q439,water,1
3468,R_1IQovaQ1aUSK6ys,TRUE,100,Passage,Q439,water,1
3469,R_2t5RBNQ4BcRJstp,TRUE,100,Highlight,Q439,water,1
3470,R_1IFPjQHG46Npu3h,TRUE,100,Passage,Q439,water,1
3471,R_QnxTZ2TFX7FSJH3,TRUE,100,Highlight,Q439,water,1
3473,R_2OPAXIvBv2tKmxC,TRUE,100,Highlight,Q439,water,1
3474,R_3lQ4jHAE14gjyeH,TRUE,100,Passage,Q439,water,1
3475,R_eQJOWSkyTM3bLNL,TRUE,100,Highlight,Q439,water,1
3477,R_1diRszsXAAai2MA,TRUE,100,Passage,Q439,water,1
3478,R_1JKoZGleqT0wUbK,TRUE,100,Normal,Q439,water,1
3479,R_XTdFXYg7v3FXr9L,TRUE,100,Passage,Q439,water,1
3480,R_3ELkQzmUAFKt2gI,TRUE,100,Highlight,Q439,water,1
3481,R_85Josxq3CUyQ3IJ,TRUE,100,Passage,Q439,water,1
3482,R_31L4BSIk5iBgAAv,TRUE,100,Highlight,Q439,Water,1
3483,R_2uE9Ep4FGdQL1w9,TRUE,100,Normal,Q439,water,1
3484,R_eX5zGEUl5ObE31D,TRUE,100,Normal,Q439,water,1
3485,R_1OO9rxbDVQRLIc3,TRUE,100,Highlight,Q439,Water,1
3489,R_QmnXTjfry8ikU49,TRUE,100,Normal,Q439,water,1
3490,R_3PmB7SIWoUjG69h,TRUE,100,Passage,Q439,water,1
3491,R_2uUMf0kvNagfJG4,TRUE,100,Highlight,Q439,water,1
3492,R_XgJahBXCw13GE8h,TRUE,100,Passage,Q439,water,1
3493,R_24pENftpTZqFdHJ,TRUE,100,Normal,Q439,water,1
3494,R_1hFEOk9ZcNHSFch,TRUE,100,Highlight,Q439,water,1
3495,R_1GEAknNmqaRIROM,TRUE,100,Passage,Q439,water,1
3497,R_UhaWGzuuBXEfMYN,TRUE,100,Passage,Q439,water,1
3498,R_31uybj6g2z4mFkr,TRUE,100,Normal,Q439,water,1
3499,R_1Ho9pX8LXEm82dZ,TRUE,100,Highlight,Q439,water,1
3500,R_AsNLRSrIugSIarL,TRUE,100,Highlight,Q439,water,1
3501,R_3KTrhUkZ8eUXECI,TRUE,100,Normal,Q439,water,1
3502,R_2TBJOXgGm6DpCj8,TRUE,100,Passage,Q439,water,1
3503,R_TqqpE9AdjvGvZGV,TRUE,100,Passage,Q439,water,1
3504,R_YXD3wVBaeeMGniV,TRUE,100,Normal,Q439,water,1
3507,R_3D2sVmLiwkmeYof,TRUE,100,Passage,Q439,water,1
3508,R_ToQr4ENBEsDQ9ih,TRUE,100,Highlight,Q439,water,1
3509,R_2Pv3IkJxlWGt7kj,TRUE,100,Highlight,Q439,water,1
3510,R_1CCI46B4eL1WsXp,TRUE,100,Passage,Q439,water,1
3511,R_2pSIwq2mqqkwcxt,TRUE,100,Highlight,Q439,water,1
3512,R_vBJQnHHYaPWOE6t,TRUE,100,Normal,Q439,water,1
3513,R_2QF0rTKeJJTwqKL,TRUE,100,Normal,Q439,water,1
3515,R_e4CKyVByiMCPgIN,TRUE,100,Passage,Q439,water,1
3517,R_UrmJwU5oa57Lygx,TRUE,100,Highlight,Q439,water,1
3519,R_2bTsML5wGBi2sj3,TRUE,100,Passage,Q439,water,1
3521,R_egiKvIrcLjXNISl,TRUE,100,Highlight,Q439,water,1
3522,R_OdSaGcSBQNuud3z,TRUE,100,Passage,Q439,water,1
3523,R_3KJ7t45BHNPbGQM,TRUE,100,Normal,Q439,water,1
3526,R_2QRoOWWKYOnz1vl,TRUE,100,Highlight,Q439,water,1
3527,R_yEcP0W4YxMurCiB,TRUE,100,Normal,Q439,water,1
3528,R_pRbasyrv8BfWmkN,TRUE,100,Passage,Q439,water,1
3529,R_1EWLawqvCl9mWqC,TRUE,100,Normal,Q439,water,1
3530,R_1Q4aXpnh3OjCoHH,TRUE,100,Highlight,Q439,water,1
3531,R_3pbEEnhuruQxgMv,TRUE,100,Passage,Q439,water,1
3532,R_2aDYyfOJm36NxZG,TRUE,100,Passage,Q439,water,1
3533,R_2Pna07D0j5sZl6s,TRUE,100,Highlight,Q439,water,1
3534,R_3JmAolr4b0m5Vo7,TRUE,100,Normal,Q439,water,1
3535,R_1dEluYygKoIxeSC,TRUE,100,Highlight,Q439,water,1
3536,R_1qX6CQzdn12hyS4,TRUE,100,Passage,Q439,Water,1
3537,R_xgOCVuP0CYKLUBz,TRUE,100,Normal,Q439,water,1
3538,R_CfS8ubKfSiuJ4Wd,TRUE,100,Highlight,Q439,water,1
3539,R_ZrsKRJKVsi11cop,TRUE,100,Normal,Q439,water,1
3540,R_sUpng1kHbGEAfjH,TRUE,100,Highlight,Q439,water,1
3541,R_cBC29h6Gn6UJHYl,TRUE,100,Passage,Q439,water,1
3544,R_2dRBNhV7SZrvtBg,TRUE,100,Highlight,Q439,Water,1
3545,R_WlpD2eRTsGtCUaR,TRUE,100,Passage,Q439,water,1
3546,R_2bV69F3cEPZjGGE,TRUE,100,Highlight,Q439,water,1
3547,R_2uKiGPSfdm08sD8,TRUE,100,Passage,Q439,water,1
3548,R_2uyuUXhwTSm6Qw3,TRUE,100,Passage,Q439,water,1
3549,R_2QWBCyF8hzyEwwC,TRUE,100,Highlight,Q439,water,1
3553,R_33EB7F6yazYgxof,TRUE,100,Highlight,Q439,water,1
3554,R_vcVHIXYRM82ropH,TRUE,100,Passage,Q439,water,1
3555,R_UDwVuvMiZ31tvEJ,TRUE,100,Passage,Q439,water,1
3556,R_3sb8nUEiAP5wEWn,TRUE,100,Highlight,Q439,water,1
3557,R_1DGMTkCZNuIsCX9,TRUE,100,Normal,Q439,water,1
3558,R_3gT4zATfISIWH38,TRUE,100,Highlight,Q439,water,1
3560,R_1EXpqyU0fzn9bha,TRUE,100,Passage,Q439,water,1
3562,R_3oRQMbG7zzVvRYV,TRUE,100,Normal,Q439,water,1
3563,R_2Pd0UHgwFjq8O0u,TRUE,100,Highlight,Q439,water,1
3565,R_2woAr9fF10l2bs1,TRUE,100,Normal,Q439,water,1
3566,R_ac69rGfc2wewOC5,TRUE,100,Highlight,Q439,water,1
3568,R_2bK9aVYGmvd0dQk,TRUE,100,Normal,Q439,Water,1
3569,R_2WzZ0jj5VgaMgM3,TRUE,100,Normal,Q439,water,1
3571,R_2chnS2z6oc7mQJf,TRUE,100,Highlight,Q439,water,1
3573,R_XI1CQHe54LzugSJ,TRUE,100,Highlight,Q439,water,1
3575,R_2BxiFauwpctBDEM,TRUE,100,Passage,Q439,water,1
3576,R_1jHcMWxAl0OGOTK,TRUE,100,Passage,Q439,water,1
3577,R_vc6o5CfJDlzlyI9,TRUE,100,Normal,Q439,water,1
3579,R_2bVrZR8XSbbYScM,TRUE,100,Normal,Q439,water,1
3580,R_2pKNguCsDwZZ4Tc,TRUE,100,Highlight,Q439,water,1
3581,R_25F8XDs8qoJqTTd,TRUE,100,Passage,Q439,water,1
3583,R_25MEkH0e08A7wSe,TRUE,100,Normal,Q439,water,1
3584,R_1j7VURvpkEPdYvO,TRUE,100,Passage,Q439,water,1
3585,R_07nlzQQalec72dH,TRUE,100,Normal,Q439,water,1
3586,R_3Mi2vpEjZcsDRwl,TRUE,100,Highlight,Q439,water,1
3587,R_2VpCDeALlM7KvHl,TRUE,100,Highlight,Q439,water,1
3588,R_3EYxksglbUEP1RI,TRUE,100,Passage,Q439,water,1
3589,R_DCz9gIO7TvimUUx,TRUE,100,Normal,Q439,water,1
3590,R_3ELsbo6gRQx3rq1,TRUE,100,Normal,Q439,water,1
3591,R_D8IDJ5iR94VhWSt,TRUE,100,Passage,Q439,water,1
3592,R_2D6zyKhoYS1aova,TRUE,100,Highlight,Q439,water,1
3593,R_3NQJbRw3vK8c3Ik,TRUE,100,Normal,Q439,water,1
3594,R_yJ95VEeGuChlzzP,TRUE,100,Highlight,Q439,water,1
3595,R_3MDTg1UZ8spQRCS,TRUE,100,Passage,Q439,water,1
3596,R_1mEkF3wJavgplAt,TRUE,100,Highlight,Q439,water,1
3597,R_1fk3n9y6BWQB0sJ,TRUE,100,Normal,Q439,water,1
3598,R_2RODQFHktdd2cTr,TRUE,100,Passage,Q439,water,1
3599,R_UEZgbbqf0pOexAl,TRUE,100,Highlight,Q439,water,1
3600,R_Tejq5zkmWmmaNjP,TRUE,100,Highlight,Q439,water,1
3601,R_OB9rBNFE7LLEI4F,TRUE,100,Normal,Q439,water,1
3602,R_2SHLeqFjCikywOq,TRUE,100,Passage,Q439,water,1
3604,R_1gejSCG9U3t3Kl0,TRUE,100,Normal,Q439,water,1
3605,R_VKcqe4sddCbDjzz,TRUE,100,Passage,Q439,water,1
3606,R_3edWI1B29ZvTyz6,TRUE,100,Highlight,Q439,water,1
3607,R_6tj907urFJX2wBH,TRUE,100,Highlight,Q439,water,1
3611,R_3EKozJioeyPWKZt,TRUE,100,Highlight,Q439,water,1
3613,R_7OMHhUjqyHhxL21,TRUE,100,Normal,Q439,water,1
3614,R_3KJY8jS0FCCAzgM,TRUE,100,Highlight,Q439,water,1
3615,R_2D1WzxaIWR7oB26,TRUE,100,Passage,Q439,water,1
3616,R_2OTGrYmR60QQWlO,TRUE,100,Highlight,Q439,water,1
3617,R_1mQlG3TnjNCktl2,TRUE,100,Normal,Q439,water,1
3620,R_268tHQ9NCQMiNcQ,TRUE,100,Passage,Q439,water,1
3622,R_1gbAmdKjg6darTR,TRUE,100,Passage,Q439,water,1
3623,R_3EiowEcjzs24HDQ,TRUE,100,Normal,Q439,water,1
3624,R_2xW6IbOvdM39TYm,TRUE,100,Normal,Q439,water,1
3625,R_8D4auXgEF7mWJEd,TRUE,100,Passage,Q439,water,1
3626,R_2thUg531IE5CJZN,TRUE,100,Highlight,Q439,water,1
3629,R_2VC51BinpzqL1ll,TRUE,100,Passage,Q439,water,1
3630,R_3oGR6vRxzRI4q1z,TRUE,100,Normal,Q439,water,1
3632,R_2qqLbQxAusFgIdr,TRUE,100,Highlight,Q439,water,1
3633,R_xD96ne3Fh1D5nl7,TRUE,100,Normal,Q439,water,1
3634,R_2U9IqPRx3IbePrD,TRUE,100,Passage,Q439,water,1
3635,R_2riHOjMPOaXyOAW,TRUE,100,Highlight,Q439,water,1
3636,R_2WM7DoeucTu7bP6,TRUE,100,Passage,Q439,water,1
3637,R_1kGHlB0AdtiJtOx,TRUE,100,Highlight,Q439,water,1
3638,R_1GZeYmi3tFdAW4Y,TRUE,100,Normal,Q439,water,1
3639,R_R7Snz9ZbzSLBRpT,TRUE,100,Highlight,Q439,water,1
3641,R_269KRiLE2YyU8QH,TRUE,100,Normal,Q439,water,1
3643,R_1JVMqXBXvBEK0OJ,TRUE,100,Highlight,Q439,water,1
3645,R_Tw3fPT2OmHFtw8F,TRUE,100,Normal,Q439,Water,1
3646,R_2Xj4gXVYvhBx2Ry,TRUE,100,Passage,Q439,water,1
3647,R_21alDN6R6IP9TQc,TRUE,100,Highlight,Q439,water,1
3648,R_DMLqLn1dwofZIWt,TRUE,100,Passage,Q439,water,1
3650,R_2SCScdo6tikYEht,TRUE,100,Highlight,Q439,water,1
3652,R_3n79ZmXx3omsjbG,TRUE,100,Passage,Q439,water,1
3654,R_3PpOR6112VzwRIq,TRUE,100,Normal,Q439,water,1
3655,R_22G6aNPlBr3DScP,TRUE,100,Highlight,Q439,water,1
3656,R_3GeQGGYrnk1hcLv,TRUE,100,Passage,Q439,water,1
3657,R_1K74YN41u7CZ1yW,TRUE,100,Normal,Q439,water,1
3658,R_BtufUSHlR6MrsnT,TRUE,100,Passage,Q439,water,1
3659,R_OiZKq6V5QgQ0FoJ,TRUE,100,Highlight,Q439,water,1
3660,R_2BbrHRGsLFQl4Jl,TRUE,100,Passage,Q439,water,1
3661,R_3qO7sZ1dik1P0Z1,TRUE,100,Highlight,Q439,water,1
3662,R_2uxMU3uPfcyCXLA,TRUE,100,Normal,Q439,water,1
3663,R_0uYH5I8JBiXG5qx,TRUE,100,Passage,Q439,water,1
3664,R_1MNgSodlYxj937k,TRUE,100,Highlight,Q439,water,1
3665,R_1CpRBUT5DOcoZnw,TRUE,100,Passage,Q439,water,1
3666,R_1luVf7AdsaFWERM,TRUE,100,Normal,Q439,water,1
3667,R_2AXQBFwaadD5EnH,TRUE,100,Highlight,Q439,water,1
3669,R_SGF18rkSm6hhiQV,TRUE,100,Highlight,Q439,water,1
3670,R_03wSumO4vsJ3T2h,TRUE,100,Passage,Q439,water,1
3671,R_vTtlNv3L910YwO5,TRUE,100,Highlight,Q439,water,1
3673,R_yVF4TcbrjpoUIIF,TRUE,100,Highlight,Q439,water,1
3674,R_324pVwNwq12yzyj,TRUE,100,Normal,Q439,water,1
3675,R_ZsnZqTp0TXukQsF,TRUE,100,Passage,Q439,water,1
3677,R_1i2987A6fE019j7,TRUE,100,Normal,Q439,water,1
3678,R_1nOZHJdIX2lyUly,TRUE,100,Passage,Q439,Water,1
3679,R_10Ocg6ZgfpYINpT,TRUE,100,Passage,Q439,water,1
3680,R_1pyRy3HJzlyfwYs,TRUE,100,Normal,Q439,water,1
3681,R_12R1ONE0Wl3GaVX,TRUE,100,Highlight,Q439,water,1
3682,R_3pm7MSKiYK8RTUP,TRUE,100,Normal,Q439,water,1
3683,R_1rIDttzW7rBQAKJ,TRUE,100,Passage,Q439,water,1
3684,R_NUXGJ63KCkU12Zr,TRUE,100,Highlight,Q439,water,1
3685,R_1prGGS39LJdZAX2,TRUE,100,Normal,Q439,water,1
3687,R_7NFZbxzgkIAWmBz,TRUE,100,Highlight,Q439,water,1
3688,R_3CCrKB2XByIYRXM,TRUE,100,Highlight,Q439,water,1
3689,R_1IYOe6xhINVksvX,TRUE,100,Normal,Q439,water,1
3691,R_3NVsdNccUNXVXHB,TRUE,100,Passage,Q439,water,1
3692,R_rooWU8yY4DaNJPr,TRUE,100,Normal,Q439,water,1
3695,R_88s3EgycHGeZ3EJ,TRUE,100,Passage,Q439,water,1
3696,R_3P6PICWUaWWUcTt,TRUE,100,Normal,Q439,water,1
3697,R_1jjguBUhZfaidgm,TRUE,100,Normal,Q439,water,1
3699,R_3Eu43fJ6qryB1nG,TRUE,100,Highlight,Q439,water,1
3700,R_broKvk5h1rlw0Qp,TRUE,100,Highlight,Q439,water,1
3702,R_79BGx45Wf3aM53j,TRUE,100,Passage,Q439,water,1
3703,R_3kjL0uVaaUbpTpq,TRUE,100,Normal,Q439,water,1
3704,R_2dQ5dZIpnpTaCYJ,TRUE,100,Passage,Q439,Water,1
3705,R_8D2GwPYj8LYMTUl,TRUE,100,Passage,Q439,water,1
3706,R_2ZOhi7geypF1TQx,TRUE,100,Normal,Q439,water,1
3707,R_3LYFB9dz3VCKxaX,TRUE,100,Highlight,Q439,water,1
3708,R_V3BfkJzOfGwbA2J,TRUE,100,Passage,Q439,water,1
3709,R_2urIj9MfrpOuXKl,TRUE,100,Normal,Q439,Water,1
3710,R_11bEhdxDKuDg7Dq,TRUE,100,Passage,Q439,water,1
3712,R_2ZHNFaDACTZA9EM,TRUE,100,Highlight,Q439,water,1
3714,R_3L6Ks92yZXW6Pe5,TRUE,100,Normal,Q439,water,1
3715,R_1LikhhO0kzct25X,TRUE,100,Highlight,Q439,water,1
3716,R_1g79cyX9IsucinY,TRUE,100,Normal,Q439,water,1
3717,R_2SAM4FuAvefw9cd,TRUE,100,Highlight,Q439,water,1
3718,R_27xMPh2AVjwhEDj,TRUE,100,Passage,Q439,water,1
3719,R_1KxnAwsaaVCyqtS,TRUE,100,Passage,Q439,water,1
3720,R_2vhLZCIgEioZJCR,TRUE,100,Highlight,Q439,water,1
3721,R_pGWnYCWSkVNHI8F,TRUE,100,Normal,Q439,water,1
3722,R_ysin8WXoCm5zwNb,TRUE,100,Passage,Q439,water,1
3723,R_1mXIb9YtbJAcjK1,TRUE,100,Normal,Q439,water,1
3725,R_XHsvcGHN56hk2Rj,TRUE,100,Passage,Q439,water,1
3726,R_26gWgRsHaP60jZN,TRUE,100,Normal,Q439,water,1
3727,R_27r0xXcfFFIOtsm,TRUE,100,Normal,Q439,water,1
3728,R_1dfRmGUzKJMyICn,TRUE,100,Passage,Q439,water,1
3729,R_T8bpwk73iLlt8rL,TRUE,100,Normal,Q439,water,1
3731,R_0cDAFoyUZ8xU5Il,TRUE,100,Passage,Q439,water,1
3732,R_1r19di9SzoCwviq,TRUE,100,Highlight,Q439,water,1
3733,R_3HjotYmeBe1aZae,TRUE,100,Highlight,Q439,water,1
3736,R_wRAx32lgW7fBya5,TRUE,100,Highlight,Q439,water,1
3737,R_1Kf2sLOQgDQi0Np,TRUE,100,Passage,Q439,water,1
3738,R_3PFvGNmuimyXpqM,TRUE,100,Normal,Q439,water,1
3739,R_3nrpKF8EX6QfM9q,TRUE,100,Passage,Q439,water,1
3740,R_2QRPpHZr70cjTCu,TRUE,100,Highlight,Q439,water,1
3741,R_2ElRv8lWPp8ZwBh,TRUE,100,Highlight,Q439,water,1
3742,R_qEfhQoDUiLkIczT,TRUE,100,Passage,Q439,water,1
3743,R_CdKWGfH2C9f0qYx,TRUE,100,Normal,Q439,water,1
3744,R_2aeM7u3WkyzzpAd,TRUE,100,Highlight,Q439,water,1
3746,R_2qaNDQO8FxahZjP,TRUE,100,Normal,Q439,water,1
3747,R_3gZWlaOLYttQXTT,TRUE,100,Passage,Q439,water,1
3748,R_3n0Frr1N5an9CRR,TRUE,100,Passage,Q439,water,1
3749,R_2aOD2vis41J4xgK,TRUE,100,Normal,Q439,water,1
3751,R_3LaUBELvoC38Bj2,TRUE,100,Normal,Q439,water,1
3752,R_27PQv3aKRwjXDzO,TRUE,100,Passage,Q439,water,1
3754,R_W21US4FUsuZLgY1,TRUE,100,Passage,Q439,water,1
3755,R_2wcXiX7WWVu8p6N,FALSE,98,Highlight,Q439,water,1
3756,R_3qL2WIz0qYNwsBf,TRUE,100,Normal,Q439,water,1
3757,R_1IYR3IPUnfyVRKQ,TRUE,100,Passage,Q439,water,1
3758,R_Twrz7ssvwffiysh,TRUE,100,Normal,Q439,water,1
3760,R_3Dvb5sZhyyplEsa,TRUE,100,Normal,Q439,water,1
3761,R_sMv2s95DAQxhFxT,TRUE,100,Passage,Q439,water,1
3762,R_1HizLeIKAKI9mPQ,TRUE,100,Highlight,Q439,water,1
3764,R_1nOOiUkvMFMC8Tt,TRUE,100,Passage,Q439,water,1
3768,R_2SpC2tMG4QDA9Oa,TRUE,100,Normal,Q439,water,1
3769,R_0CYZUnbmWShcF1f,TRUE,100,Passage,Q439,water,1
3770,R_2QPYjdl4KDhSsl7,TRUE,100,Highlight,Q439,water,1
3771,R_25sW4YbTl1EEz6x,TRUE,100,Normal,Q439,water,1
3772,R_1MJOOx3DMn5aqXi,TRUE,100,Highlight,Q439,water,1
3773,R_9sIOvzJu7dL9O7v,TRUE,100,Passage,Q439,water,1
3774,R_3I49ugvYYsRfXDy,TRUE,100,Normal,Q439,water,1
3775,R_2WIH9Y5pzVmkJ9u,TRUE,100,Highlight,Q439,water,1
3776,R_1gSVEZ4c3vxbhoQ,TRUE,100,Passage,Q439,water,1
3777,R_3rUidhyJVhUT8Qz,TRUE,100,Normal,Q439,water,1
3778,R_2fIBJeE804RyBbb,TRUE,100,Highlight,Q439,water,1
3779,R_1QmwItbplK6bOye,TRUE,100,Highlight,Q439,water,1
3780,R_3MKzKPuY3RkQPgW,TRUE,100,Normal,Q439,water,1
3781,R_20Uyi3xT0FwbCZD,TRUE,100,Passage,Q439,Water,1
3782,R_3HMOtDmMV4LKbKm,TRUE,100,Passage,Q439,water,1
3783,R_2fCZE02oMKu2i7g,TRUE,100,Highlight,Q439,water,1
3784,R_C7ep5PzJdYyq03n,TRUE,100,Normal,Q439,water,1
3785,R_DC2LGzrNYauKoCt,TRUE,100,Passage,Q439,water,1
3786,R_30v0M7G6ciojJNq,TRUE,100,Highlight,Q439,water,1
3787,R_9p1a7yYUtPpP0zf,TRUE,100,Passage,Q439,water,1
3788,R_3ENgYKSJs22frPh,TRUE,100,Normal,Q439,water,1
3789,R_3n1oHjIlEujujNp,TRUE,100,Passage,Q439,water,1
3790,R_27kDwUZ6CyrrW7l,TRUE,100,Normal,Q439,water,1
